X1_Liquidite,X2_Solvabilite,X3_Rentabilite,X4_Levier,X5_Rotation,Delais_Paiement_Jours,Statut
0.2640476148244676,-0.3707264384578733,-0.05268808164756403,1.4039585995389672,0.9941967223801472,84,En faillite
0.2826971955402957,0.42876306303411815,-0.12117620890048755,1.871349933530637,3.1723054528387427,45,Sain
0.029398118867868916,0.15498528306866421,0.021223989417356676,2.998761569101228,0.8803888878114223,58,En difficulté
0.5787092394351909,0.3168835618785587,-0.014876153934608366,2.354456903429732,3.9344015208694687,180,En faillite
0.44259297635278017,0.033370116361295055,0.33320869293320365,1.314023968448796,1.8356577468819724,43,Sain
0.5576492590949323,-0.294422629933845,0.12885441312502197,2.5171485463673315,3.213320886146696,108,En difficulté
0.5263791452993541,-0.2873327870177046,0.02363851951525378,0.6779834172749445,1.6990687898389614,62,En difficulté
0.31852998516775954,0.21700875850607426,0.140233800496848,0.28529832166508834,2.6968410700558305,182,En faillite
0.5453119645161818,-0.012724694590483587,-0.08040164932715224,0.7724554428999646,1.1720562965901284,50,En difficulté
-0.038055248563656364,-0.21952774596969696,0.07202187460110146,1.153152357119927,1.011073567539369,174,En faillite
0.03718800369340161,0.04243509206729318,0.16311716071053192,1.6296261208867675,3.7832244884884596,52,Sain
-0.06834089776262336,-0.34221195663237935,0.0944489158962257,1.9223615935153593,3.711765472665517,86,Sain
0.127731231534285,0.12377426172295891,0.05088940032716213,2.749696008200381,3.6061412907450885,171,En faillite
0.17207410278263738,-0.1579059360084121,0.3469241944498491,1.6275912267412813,2.6890170755830773,122,En difficulté
0.08994432224172713,0.3178031905734693,0.29015738107446354,1.6035718049520422,3.328938739256974,49,Sain
0.4801162564063505,-0.1206742369687836,0.16170297907972006,0.34068042750434996,0.7416292791898123,187,En faillite
0.14972732868551247,0.009698134173621087,0.1346886805911414,0.2977523474374267,1.671761646617377,48,En difficulté
0.09665415678116651,-0.38954151408270943,0.16033023991229203,1.7432478933658417,1.597960936650047,132,En difficulté
0.27988725821077387,-0.33479780098489703,-0.04934394608878337,1.4269001170953646,2.7247586268341464,106,En difficulté
-0.0013530425176661587,-0.04675579923398365,0.04756887163215931,2.5497051059448363,1.7458522071472418,180,En faillite
0.4615378865278278,0.031944951245411135,-0.13027023355455034,0.6499028371931665,1.0197737357528829,62,En faillite
-0.047814549424160434,0.14001849330737337,0.08777301874341334,0.2699206539277389,2.587634763947403,47,Sain
0.5908208556203621,-0.1375036791616271,0.1215122919788316,1.4573085502043523,3.350343722341785,102,En difficulté
0.44057133850766017,0.2254836975138883,-0.0361251319483952,0.8649399589063209,1.837432230609906,190,En faillite
0.039100977073920656,0.3741101574702841,0.3320144235827569,0.3389202453487449,0.962940502844686,189,En faillite
-0.09613451801347833,0.30186589000401487,0.30472730546862103,2.228875203173361,1.1884086905948807,46,Sain
0.47082299991838394,-0.3643430571864786,0.21107161772795294,0.5124603998802929,1.331191568092844,48,En difficulté
0.3948001406933319,0.03245625253204604,0.1166933143826813,1.9032946000217605,1.5496415754808768,99,Sain
0.4103050176286911,-0.30556283942364265,0.2849845798238425,0.9869393004672895,2.749782746772082,149,En difficulté
0.43988924268016205,-0.18215948572372528,-0.08467382808826854,0.6857889409940616,2.6033091958820167,130,En difficulté
-0.04816874378613675,0.48799633394043185,0.2452548971374425,1.2633042641740888,2.936279515484637,63,Sain
0.1509260099809908,-0.2717540113886381,-0.08758959301657585,2.44404817342427,1.768756945860296,113,En difficulté
-0.018891658332409217,0.048999338106220425,0.24710533127470272,1.2978620153328033,3.3839917815799243,182,En faillite
0.5041723981129155,0.1563401608863072,-0.012116215874321518,2.302155017790956,1.214306814045161,103,En difficulté
0.33630868877929054,0.2322184734896936,0.2885452905090945,0.5513616310376219,2.141642616313539,117,En difficulté
0.1316286173968544,0.10368381513822267,0.32202104691269895,2.3637599750622216,3.303285525395006,114,En difficulté
-0.05550915479978347,-0.39120623732273474,-0.07560201529744218,0.8634133097386161,1.1305552670641674,40,En faillite
0.11768762520096351,-0.10618482258040729,0.08133780253269676,2.096700763688844,0.8845208980927404,120,En difficulté
0.1276283254187229,0.06594047904624029,0.3404936890813426,1.7841883535547896,3.592893886907964,173,En faillite
0.4107243248366449,-0.32092015076964997,0.09170371798657331,2.8016052081927247,1.7002538196571857,156,En faillite
0.3462902299486491,-0.08443576191173735,0.2817737612572726,1.2845030503308792,2.893545437181612,142,En difficulté
0.5210489198034286,-0.3701172020877701,0.14436576106565993,0.38526252873643324,0.5887201149237846,109,En difficulté
0.2305504476133645,-0.32927935256048135,0.037664953959800934,0.25363535954350813,2.9151641094330736,36,Sain
-0.016284027843188817,-0.042769051418563575,-0.007108222237064893,2.5152039707237086,1.6063545904143968,45,En difficulté
0.39927135105609646,-0.2805558213612457,-0.04838845445695636,1.66925978545201,0.6950929875560461,45,En faillite
0.43254953403182816,0.11078676343540228,0.23089909568884862,2.370683345137858,2.6343446654184097,197,En faillite
0.29289403829864735,0.22051847222353915,0.04327025341151394,0.8563916800322411,1.3428133562561064,41,En difficulté
0.4396770259681927,0.3205280291981746,0.10563773110037558,1.1662344874370545,1.85382534718158,64,Sain
0.24565691745507348,-0.21986478017967093,0.09616274000059097,0.28429084219169304,0.7820328430027976,50,En faillite
0.26591298056739576,-0.24926567596683724,0.13863951461656562,2.8921785088075143,1.0150713788323087,46,En difficulté
0.19927871285098472,-0.3058889436990398,0.2827885728122761,2.0700301387622777,1.5429203242354532,61,Sain
-0.08220661127913337,0.17278722458927298,0.34036967179171473,2.8129742457260574,0.8141582519605499,70,Sain
-0.024476001104686895,0.23582815383821099,0.053792104286908476,0.9433899408014024,3.687891926402103,163,En faillite
-0.07799957001928604,-0.3715724696569222,0.2637594610531515,1.9120981114318503,0.5211646511439245,56,En difficulté
0.3454872878846462,0.44259102161932085,0.23226389732735883,2.0997999112193857,2.19351076602509,177,En faillite
0.12004918675342865,-0.35322584471367485,0.13676447572778663,1.0891391607212475,0.93136610346393,182,En faillite
0.2559994838152919,0.08716670177096342,0.32802357180596653,2.5747058580437643,1.57687681317282,95,Sain
0.5352965317482651,0.2381544675058248,-0.0497627422357986,2.852052096120694,3.7412084593639294,166,En faillite
0.07450456040421244,0.383872211371477,-0.09536789484518929,2.6775943295488123,1.065930936458954,121,En difficulté
0.18726804612494077,0.24267823891918505,0.27698098347771105,2.269387532630243,3.880413119014164,90,Sain
0.42888579698013407,0.32155527476281265,0.06957490831687416,0.9769011032298713,1.2202803194629759,195,En faillite
0.06015871584413571,-0.09449482671147458,0.27348442710353027,0.9885249178957689,3.0954813796339034,32,Sain
-0.046114063119844916,0.333342602371861,0.2965451025977075,2.8974088972489063,2.413370427140591,132,En difficulté
0.10282601703963759,-0.3278966382537924,-0.11877120319046428,0.22879658861993768,3.595675546588657,84,Sain
0.012854901077803085,0.40533499045447485,0.2917323814930304,2.2049399250780044,2.4389763942609584,30,Sain
0.5507883566398011,0.09283313853836261,0.0741595276847111,2.1774892551547342,2.37095726704708,130,En difficulté
0.4656842656950918,0.3355679929662443,0.10521624450211611,1.9435307146594327,1.1841030012893996,74,Sain
0.34338262955729637,0.007086456066470126,0.16329625554660512,2.972304769043224,1.0818027671808055,55,Sain
0.5100224131314024,0.1792199256768725,0.3131913033650434,1.0732624201384307,3.7077120289042997,150,En difficulté
0.4625704538293801,0.07376239484250185,-0.14044195278511798,1.1519212186210948,1.6474336959751192,171,En faillite
0.03059904122022508,0.2584305695797987,0.08842173415890855,0.4210303282503555,1.8022878923701358,75,En difficulté
0.5247912989429844,-0.3265330161724694,0.19386102121528034,1.4398347823224646,3.1593828044993595,151,En faillite
0.27753956934095547,-0.3456831244084926,0.21135347884911423,0.9309358734575746,1.6858821884798258,60,En difficulté
0.46520810861484374,-0.17760708939086822,0.196266215768554,1.1614827660974039,3.8322185632365096,88,Sain
0.5272639099464452,-0.2564097878981305,-0.08278243529593907,2.5368010127157574,3.082747191495801,58,Sain
0.1226024324803047,0.38460520993298153,-0.00030220581415937864,2.819356637876988,2.59100234900697,135,En difficulté
-0.022963652830626277,-0.20270741137776013,0.029357762708506735,0.7200526016145197,3.5831330619066337,46,Sain
0.05955461377935917,0.4782787302372181,0.2522186038397525,1.2430250083497043,0.6736206792231896,171,En faillite
0.19897545203837938,-0.09679378740600386,-0.010620063792723483,2.8001655739231035,1.3997194226622307,193,En faillite
0.4726103361457452,-0.23609387588017067,-0.04464751806639841,0.37306368992982336,2.127627169773185,53,En difficulté
0.5025114082794404,0.3107286564282312,0.3287240095190481,0.45860947871185986,1.2944248881503235,138,En difficulté
-0.09513350862816651,0.19283699795078846,-0.14556835744326554,0.6558147697774421,3.1036681555575316,120,En difficulté
0.257523111804296,0.048376144807825094,0.34891042784098913,1.8665959355552493,3.717228108688038,54,Sain
0.19218770220414524,0.09982719584386812,0.1884106494286978,0.6213223588167929,1.983195419758232,61,Sain
0.05547546732951117,0.24728160044503744,0.26423464972455857,2.910613868062054,1.6974641003916324,145,En difficulté
-0.016094242866422054,-0.19439073280183117,-0.002690301826903413,1.4508006763238568,3.865427562481482,111,En difficulté
0.13633061998253954,0.4967005244510677,-0.14284236116647,1.6042502889804657,2.056983514896393,139,En difficulté
0.5600367927387634,0.4773138459321048,0.21893475928076503,0.8906441242551382,2.2116694015724914,175,En faillite
0.12624205241452863,0.18529311771224322,0.26707229850033787,1.5186887068172537,1.7307745531966687,66,Sain
0.2631534352203563,-0.2204117941637694,0.22023806597675957,2.0533581713836324,3.683419655542484,55,Sain
0.3921132712266244,0.2122054181881622,-0.0785748563495807,2.30329598347132,2.4913441914864776,166,En faillite
0.15454072166550578,-0.3350214319187418,0.22671396112848455,2.3108306315877565,3.1676110551357564,93,Sain
0.5802474579046725,-0.3724127480147746,0.2344613910538205,1.8180951155434473,3.3413235142281024,101,En difficulté
0.5737131064594778,-0.1680854003399077,0.17927025783502745,2.7322073699828002,1.6964716467104037,177,En faillite
0.07624760707775488,0.01636066106538464,0.2330579663977931,2.4887419724571065,2.01793015962133,135,En difficulté
0.2480739541246698,0.38144525486754244,0.27296071983886605,2.319734721156151,3.4696512104219264,115,En difficulté
0.11061481687173874,0.2544521627896772,0.15680205711872922,0.35569546070528973,1.7713937308653358,187,En faillite
0.0993883460642273,0.26843586907998296,-0.10569764301516046,0.21925829421501808,3.2787729670814794,82,Sain
-0.07417913685182705,-0.017055998996732213,0.09381390483360544,0.7948523761473243,3.79347312901053,121,En difficulté
0.3266950337859278,-0.0886585067077334,-0.11117533266419746,2.0578660629576664,2.6812363057380244,128,En difficulté
0.251875316260203,-0.06606511331385756,0.05377151551621542,1.351352968871128,3.095695506081611,40,Sain
-0.06396487412500745,0.4888846073624521,0.05355324456281382,1.3267375260380727,3.317840592143972,60,Sain
0.095052524965628,-0.3639017277287658,-0.1169950779298792,2.6768432870429186,3.4576387711382486,129,En difficulté
0.5357861201766576,0.38032834651020375,0.024410266984739665,2.7075759747691484,1.882686682498786,116,En difficulté
0.06769332346688067,0.12080786771515406,-0.09450095060434258,2.74569073935004,0.6794221071159936,176,En faillite
0.0014264104638561509,-0.005246122729368585,0.2541176050046111,1.0788586142420764,1.9065669493285884,169,En faillite
0.24261693219429406,0.25273189437362287,0.3238440129822354,2.134956275669933,2.8581468042443143,44,Sain
0.5899553178774205,0.038002047282232554,-0.11384176237103069,0.960572907568235,2.0762263502327745,188,En faillite
0.06943869005805028,0.38608091427349445,0.32755760364585074,0.7337075326084594,3.121371028011395,130,En difficulté
0.37049488318411494,0.41063167761013264,0.11128829966837259,0.7169708805726338,1.7494385031403237,194,En faillite
0.4331337307301023,-0.020451165813890115,-0.00021716102306304497,1.1579013384180632,2.7216044938641035,58,Sain
0.06634628079467975,-0.1508549824884536,-0.11156896236191824,1.4038813353835007,1.152469316988911,143,En faillite
0.40975144402830166,0.13311529573402603,0.10031213403520892,2.5266576789541917,3.122793028257349,136,En difficulté
0.15744819290347725,0.4211270110550218,0.24725777224537435,0.5356950617235938,2.4099358908455906,183,En faillite
0.34261408141550564,-0.2104040298949001,0.20354323863334908,2.257792372705704,1.214225359913102,137,En difficulté
0.3434707975326262,0.16066992520713452,-0.12488699426801311,1.6880737597300548,1.5216891072423255,159,En faillite
0.2750422788523309,0.16840419808326845,-0.11354908231604824,1.006246959492779,3.1201304800364134,113,En difficulté
-0.036797160961914196,0.2598017201737529,0.05143664131631856,1.5798948366919088,2.1891043248153226,44,Sain
0.48471174691246655,-0.2815890833854662,-0.002354752976028357,1.0398377953756635,1.2561100413757527,161,En faillite
0.12454604548021506,0.24424246821387974,-0.033807838471976076,1.8690294746672567,3.8854491662960418,79,Sain
0.03056295727989794,0.41812926859907684,-0.009497750545643197,1.4147629839946836,3.0029375693591076,195,En faillite
-0.07145740091166526,-0.23828520201678224,0.25174137164844235,0.6603354814208604,3.8499719138892865,52,Sain
0.3136250602317693,-0.18621100756851014,0.314614026815927,0.5264326087559508,1.9948676587612013,88,Sain
0.37429505328959767,0.47425558463747564,0.052551347263783216,1.7307479098019642,2.1628511924210216,119,En difficulté
-0.0883885197505007,-0.23712074256145924,0.30305550106624857,2.7267564932010897,3.6428432566475673,144,En difficulté
0.2584651408094967,0.36894658403262126,0.010747850623940985,1.1630815223615194,2.337672690858846,104,En difficulté
0.05854704263855656,0.04305007080323131,0.08821849317189581,2.252400300223345,2.975476191669835,185,En faillite
0.3516209532866149,-0.17749203303714067,-0.036985501092000134,2.0442517938313474,1.382605071234355,152,En faillite
0.022056500303494,0.3836749111452602,0.170238021087922,2.808353760066547,2.063542640459242,165,En faillite
0.3836564166717261,0.0007747295023989298,0.33949055758740443,2.4987468484375945,0.9320745303362429,186,En faillite
0.17071474241037618,0.06333561853672115,0.15174654802168933,1.7864947249352963,1.2209301255693659,168,En faillite
0.5557109921157142,-0.0766899675402109,0.02890704205677444,2.0396853950555003,0.5033019534367088,47,En difficulté
-0.0037353390978047407,0.13365576629143472,0.1739087229952642,2.7154821064352976,0.6374276807703108,79,En difficulté
0.13874644573518094,-0.25282851467347955,-0.08853966076730621,1.3186525968434173,3.9204933811192526,171,En faillite
-0.020568535131587656,-0.048026617013415374,0.2943295401326993,1.1150251764017767,1.348237932978668,147,En difficulté
0.5472855327949939,0.4724710901017588,0.10154197538991819,0.23027103417854977,2.8215874832640067,166,En faillite
0.5141375473666867,-0.16767991056898524,0.07467487101982104,2.5143430077361,3.4368489457986406,168,En faillite
0.08055913940060891,0.19106299808716298,0.1429323942267596,2.4427459611294218,2.427311607327975,137,En difficulté
0.3619888322239253,-0.10732894219777461,0.16239193139470123,0.49247265068042384,1.0360057502938467,96,En difficulté
0.47205554014085105,0.2961258131179406,-0.11411209688674348,1.8152006671715606,3.0484075306765823,196,En faillite
0.2886405681196236,-0.28221370535348517,0.1913086106117012,1.4991487548672846,2.600879935348541,107,En difficulté
0.27075540484920446,0.4728389405706902,-0.029034159842235202,0.5323854674255121,3.0593770627158126,185,En faillite
0.06929660363031617,0.008410587245275325,0.2069763162532949,2.945591035770026,3.194113179999805,104,En difficulté
-0.03482806253587056,-0.18755458298818245,0.26126739719209835,0.8011484848973951,3.913936286896608,68,Sain
0.5280510305673287,-0.3338529274029886,0.2519792537762602,0.3882557042535712,2.5074714800934848,54,Sain
0.5302926400143313,-0.24721788542121334,0.12625048370394457,1.8655726626053466,1.6957438944171064,50,Sain
0.3431710200912875,0.06779655370041587,0.11008494615537559,2.2688266959724914,2.76962594915083,167,En faillite
0.13732085373409045,-0.09669714121184236,-0.07856201933029414,0.2908416489321235,0.7395424823491914,44,En faillite
0.1444467022288626,0.34599502929434856,0.2376730752015678,2.044409388435662,3.640890614125552,77,Sain
0.4081689752091675,-0.012201228704374678,-0.014295309776642812,1.6904172526640724,0.9178335396836887,115,En difficulté
0.527977181966804,-0.1761571546711331,0.09834771140897328,0.4891420248501355,1.647449932600364,178,En faillite
0.5209604969855821,0.15543048794362702,-0.00786295353624164,0.6830668554498138,3.3551088321914233,145,En difficulté
0.44591288210033664,0.2360994951969012,-0.08308581850015342,1.7903280324850253,2.590593324157491,79,Sain
0.34942215230800144,-0.24966228288914513,0.1647788484458683,1.0298013178372074,1.8777243209710472,180,En faillite
-0.041102024503465825,-0.2491427053405141,-0.12283398258854808,2.827284040223685,2.157024807812575,170,En faillite
0.013140099866229618,-0.3669957157598113,0.2243226170631,2.492472642555342,3.490915876207631,98,Sain
0.5289879319689554,0.26276181355907646,0.008793397630558336,2.9539881782382564,1.6900153512096225,33,Sain
0.32450034176171294,0.19742407485962454,-0.14993265349775733,0.9270783490611592,3.5437738968425996,107,En difficulté
-0.09356206386835925,0.027167788174832508,0.1055645696186149,2.9152261718343357,0.8084705084184203,38,En difficulté
-0.028969919993777543,0.3597534040722774,-0.12657404573619843,1.4074548354163618,3.2187945302302077,150,En difficulté
0.364451238375639,0.32510313765504784,-0.01191522108955026,1.1730526268785129,3.4664167156915773,144,En difficulté
-0.09645689130764692,0.12681892795707694,0.2034882437278581,0.3409786755141891,1.1363617849306857,192,En faillite
0.012565635992249038,0.38144415246193275,-0.11865518918906706,0.34774272200688733,2.0062128633027014,130,En difficulté
0.28411365255661025,-0.2147429109669086,0.26966924617800114,2.1376315166506332,1.0792492113227947,178,En faillite
0.38432663838488523,-0.29927234254204493,-0.14809003867070844,1.482201184415278,2.9731144514797623,175,En faillite
0.35637288165182035,-0.15722534963470935,-0.02658806539904887,0.834260552901096,2.3737171882157986,126,En difficulté
0.05698851662239182,-0.3486218295196167,0.22045202807603573,1.9191168577106512,2.7236317134791235,110,En difficulté
0.39852545494327507,0.07805257520092879,0.008135074864653397,0.9080027311003112,1.187704384346739,72,En difficulté
0.06607436124776003,0.4429451230654653,-0.09905380596699323,1.8173689121643832,1.2411105171834684,124,En difficulté
0.12777978871148737,-0.3645908133983413,0.030116959400213944,1.2057844915515328,0.6452406392846723,35,En faillite
0.4225439835826169,-0.2901010773909759,-0.014803356807737228,2.505946234513093,1.627236373185054,96,En difficulté
0.35474302933305024,0.006979125455091717,0.27135595108027744,2.497949250146982,2.4591063146678622,169,En faillite
0.49445638734592456,0.44048751577511447,0.0066739587925715715,1.5365811147427235,3.502772198990651,129,En difficulté
0.3603290246102403,-0.11545950552092454,0.24446623588800362,1.1822935061380435,2.8342460661053823,41,Sain
0.29781602233483007,0.0565113278195532,0.29593607240536735,1.2151674303654647,2.02388713189913,95,Sain
-0.03442766252033527,-0.36258442685464715,0.06690870978826477,2.45600067187101,3.8359204003794822,31,Sain
0.15740106214160346,-0.26649111913412005,0.30497157192719604,1.1189025518333136,3.0173582020154113,172,En faillite
0.0856416573772078,0.48796711066296217,0.03865902698159643,0.7853662463791689,3.755578210018925,180,En faillite
0.07079275036535848,0.4686068267924409,0.33203920824505406,0.4371273572508591,2.34655790645258,186,En faillite
0.5811073883267119,-0.3955540171590314,-0.10535523773721353,1.5067407384763434,1.4061649617759886,110,En difficulté
0.17516840726673225,0.45663060688091506,0.19350963325162138,1.5499698769755572,0.684893402276527,164,En faillite
0.5244325886239792,0.17520794403395035,0.09690702022846434,2.55454438912814,3.0412969801934766,185,En faillite
0.34179703819808394,0.38112646506801995,0.043824402727823536,0.819468350048979,0.9245604930193694,171,En faillite
0.45636791247915387,0.009265870070473192,0.16635593937430046,1.2667755662715197,1.559712948951885,187,En faillite
0.25184596517363445,0.06403642572132523,0.2019285458171656,2.4635360689023345,2.3636481775936407,189,En faillite
0.30383271923845134,0.03996192223122813,-0.14781836517484545,2.506146110097126,2.475458057229117,99,Sain
0.2447623856732047,0.20017783179149395,-0.06652345562640063,1.2769110127405507,2.602041189454976,144,En difficulté
0.03667009145863112,-0.2743138707193184,0.20652302531715935,1.4855472652027064,1.0818936562239523,117,En difficulté
0.40571648068305377,-0.37302376911458984,0.18319270678910324,1.0492004943779922,1.8290809168757707,35,En difficulté
0.09654065370859904,-0.12286305256792818,0.3330237525643386,2.8111536595740736,2.6601797949093835,56,Sain
-0.08297882349798232,0.234212686462982,0.2305188951253915,0.5322025440764249,3.8943660262182465,111,En difficulté
0.35183060713501746,-0.2183318930893465,0.32538635386566905,2.814498384404116,3.0467089819489104,117,En difficulté
0.023977475584934252,0.20608918999242554,0.20127025076740349,2.1148260651389608,3.7291131498288523,149,En difficulté
0.55832100904704,0.47292084149654334,-0.0009738956802784193,1.6884020275228473,3.1677422040996195,53,Sain
0.5677500039018112,-0.3154893557895235,-0.09731753887457176,0.29144537019658845,2.5710093911234013,131,En difficulté
0.540405073154314,0.20534190640261363,0.2409119316724678,1.531669337101623,1.172081791977206,63,Sain
0.15911109017881106,-0.0006248026258859896,0.17207461073795796,1.3416946940076502,2.833399781623796,197,En faillite
-0.08918036842979281,0.3813280289397548,-0.12590699380335188,0.6514126735303432,2.6818284808596746,76,En difficulté
0.5498229938114078,-0.2405651894973527,0.030025232950489172,2.037946889801839,2.6086420966004327,53,Sain
0.19972890382212002,0.22336335700354804,0.3283999077421431,2.9192225406312002,2.2142505379588426,94,Sain
0.5766583733305687,0.35430376068329916,0.10020057285510062,1.7741286709806703,2.350298113962465,47,Sain
0.574533983962477,0.45015279752662096,0.06636456800985233,2.201309174043048,1.6705488449133643,73,Sain
0.497106618827152,0.2149232254606812,0.078849802579647,0.391661267184847,2.3175944242480613,105,En difficulté
0.10611422444870997,0.04745728760758455,-0.04555863799741813,1.369467588287585,1.1914456698746738,86,En difficulté
0.16956841002134768,0.15606251618109246,0.03435358543239761,0.5258037584605884,3.3181103907613188,136,En difficulté
0.4957956700617998,0.3820144860308464,0.03490662799358832,1.915828339502229,1.1502193414454773,185,En faillite
0.12184540360939433,0.11354877197494673,-0.1238224899062638,2.8277500429996327,0.7973820146131325,153,En faillite
0.018644922680264728,-0.37265164627284686,0.23378381425895914,2.052977650920588,2.0268610922500505,180,En faillite
0.2897608837208451,0.43785382595628,0.058252215951939496,0.41504853528038027,2.8040760382712167,191,En faillite
0.5553083419125466,0.22057407592840506,0.2610899434082117,1.193065373958232,2.032008887267395,168,En faillite
0.38722085767248104,0.20886204719952184,0.2751740005599477,1.741857462434384,1.4686394618295802,192,En faillite
0.2990428190625555,-0.20589236284205456,-0.04400297265067096,1.328981717173106,2.4535991436165423,145,En difficulté
-0.03197645436046204,0.19299692320939144,0.1786767410850643,2.5342032293304824,1.7145081739426997,122,En difficulté
0.3305050586894188,-0.04552203491125739,0.08614090208149086,2.48107881318797,3.7650369154432157,71,Sain
0.5930376950729843,0.1861096793373429,0.29007836896074257,1.9131268562890198,3.729257988612502,57,Sain
-0.0019411893344331854,-0.3040662727228084,-0.042129660411772935,1.2456822463715747,2.258301369902334,152,En faillite
0.26283075665461564,0.19206077414273237,0.18890660015502211,0.9149418465370835,1.6475939790639047,53,Sain
0.5141611503495688,0.49947235319359995,0.1538760611263613,0.49644809099676207,3.079963448848237,165,En faillite
